HDS SKU #,SAP_CREATED_DATE,Internal Supplier Part #,DESCRIPTION,HDS_SUPPLIER_NUMBER,HDS_SUPPLIER_NAME,ProductHierarchy,MCAT,PCAT,ORDER_UNIT,EINA_PIR_QTY,EINA_UMREN,BASE_MARM_UMREN,BASE_QTY_OF_UOM,MATTYPE,GENITEMCAT,BUOM,AUOM,LENGTH_,WIDTH_,HEIGHT_,WEIGHT_,UPC,VOLUM,BASE_QUANTITY,EA_QTY_OF_UOM,EA_LENGTH_,EA_WIDTH_,EA_HEIGHT_,EA_WEIGHT_,EA_UPC,EA_VOLUM,EA_PACKAGING_LEVEL,PKG_QTY_OF_UOM,PKG_LENGTH_,PKG_WIDTH_,PKG_HEIGHT_,PKG_WEIGHT_,PKG_UPC,PKG_VOLUM,PKG_PACKAGING_LEVEL,PKG2_QTY_OF_UOM,PKG2_LENGTH_,PKG2_WIDTH_,PKG2_HEIGHT_,PKG2_WEIGHT_,PKG2_UPC,PKG2_VOLUM,PKG2_PACKAGING_LEVEL,CS_QTY_OF_UOM,CS_LENGTH_,CS_WIDTH_,CS_HEIGHT_,CS_WEIGHT_,CS_UPC,CS_VOLUM,CS_PACKAGING_LEVEL,PAL_QTY_OF_UOM,PAL_LENGTH_,PAL_WIDTH_,PAL_HEIGHT_,PAL_WEIGHT_,PAL_UPC,PAL_VOLUM,PAL_PACKAGING_LEVEL,MATRN_Duplicate,CONCAT_Error_Msg,Base_UOM_missing,Base_QTY_missing,Base_UPC_duplicate_found,Base_UPC_missing,Base_UPC_invalid,Base_Level_dimensions_missing,Base_weight_missing,Each_Level_data_missing,Each QTY > 1,Each dims = 0,Each weight = 0,Each_UPC_is_blank_or_0,Each_UPC_duplicate_found,Each_UPC_invalid,Each_Level_packaging_format_incorrect,Inner_Pack_Level_data_missing,Inner Pack QTY = 0,Inner Pack QTY = 1,Inner Pack dims = 0,Inner Pack dims = Each dims,Inner Pack dims < Each dims,Inner Pack weight = 0,Inner Pack weight = Each weight,Inner_Pack_weight_incorrect,Inner_Pack_UPC_is_blank_or_0,Inner_Pack_UPC_duplicate_found,Inner_Pack_UPC_invalid,Inner Pack UPC = Each UPC,Inner_Pack_Level_packaging_format_incorrect,Case_Level_data_missing,Case QTY = 0,Case QTY = 1,Case QTY = Inner Pack QTY,Case dims = 0,Case dims = Each dims,Case dims = Inner Pack dims,Case dims < Each dims,Case dims < Inner Pack dims,Case weight = 0,Case weight = Each weight,Case weight =  Inner Pack weight,Case_weight_incorrect,Case_UPC_is_blank_or_0,Case_UPC_duplicate_found,Case_UPC_invalid,Case UPC = Each UPC,Case UPC = Inner Pack UPC,Case_Level_packaging_format_incorrect,Pallet_Level_data_missing,Pallet QTY = 0,Pallet QTY = 1,Pallet QTY = Case QTY,Pallet dims = 0,Pallet dims = Each dims,Pallet dims = Inner Pack dims,Pallet dims = Case dims,Pallet dims < Each dims,Pallet dims < Inner Pack dims,Pallet dims < Case dims,Pallet weight = 0,Pallet weight = Each weight,Pallet weight = Inner Pack weight,Pallet weight = Case weight,Pallet_weight_incorrect,Pallet_UPC_duplicate_found,Pallet_UPC_invalid,Pallet UPC = Each UPC,Pallet UPC = Inner Pack UPC,Pallet UPC = Case UPC,Pallet_Level_packaging_format_incorrect,Requires Case level,Data_missing_for_all_levels,Duplicate_UPC_at_all_levels,UOM_and_PKG_Qty_mismatch,AUOM data < BUOM data,HDS SKU# duplicate found,Base dims = 1,Each dims = 1,Inner Pack dims = 1,Inner_Pack_QTY_is_incorrect,Case dims = 1,Case_QTY_is_incorrect,Pallet dims = 1,Pallet_QTY_is_incorrect,Pallet_dims_seem_high,DC_Ready
226969,20220902,LC2701B,"Shield Security Wave Privacy Lever 2-3/8""-2-3/4"" Grade 3 Brt Brass",2000500765,TAIWAN FU HSING INDUSTRIAL CO LTD,10702012,Hardware,Residential Locksets,EA,1,1,1,1,HAWA,ZNOR,EA,EA,6.570,6.180,3.230,1.51,194671043012,0.076,1,1,6.570,6.180,3.230,1.510,194671043012,0.076,EA,,,,,,,,,,,,,,,,,12,13.110,10.630,14.490,19.490,30194671043013,1.169,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
373221,20250225,R5A4S30AKANA,"Smartcomfort By Carrier R454b, 2.5 Ton, 13.4 Seer2 Ac North Region",0000014420,INTERNATIONAL COMFORT PRODUCTS,06404018,HVAC,Condensing Units,EA,1,1,1,1,HAWA,ZNOR,EA,EA,34.250,34.250,36.400,166,810150849912,24.710,1,1,34.250,34.250,36.400,166.000,810150849912,24.710,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
301273,20091107,PJ1326W,"Hubbell® Mid-Sized Combination Wallplate, 2 Gangs, 4.937""w X 4.875""h Nylon White",0000040387,HUBBELL WIRING SYSTEM,07453517,Electrical,Wall Plates,EA,1,1,1,1,HAWA,ZNOR,EA,EA,5.350,5.150,0.550,0.08,883778313455,0.009,1,1,5.350,5.150,0.550,0.080,883778313455,0.009,EA,,,,,,,,,,,,,,,,,25,6.450,5.400,5.300,2.240,30883778313456,0.107,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
304846,20230712,IF7177ZVWW,Zenna Home Inspire Frame Easy Hang White Shower Curtain 71x77 Case Of 12,2000500845,ZENITH HOME  CORP,14861203,Hospitality Supply,Shower Curtains & Liners,CS,1,1,1,1,HAWA,ZNOR,CS,CS,16.540,11.810,14.960,12,043197010889,1.691,12,1,0.000,0.000,0.000,0.000,,0.000,EA,,,,,,,,,,,,,,,,,1,16.540,11.810,14.960,12.000,043197010889,1.691,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
224279,20140227,KL-P016,Seasons® Elmsworth™ Mini-Pendant Brushed NICKEL,0000043816,"KWO-LIGHT CO., LTD",23511302,Lighting Fixtures,Indoor Chandeliers & Pendants,EA,1,1,1,1,HAWA,ZNOR,EA,EA,9.060,7.870,13.980,3.23,194671014197,0.577,1,1,9.060,7.870,13.980,3.230,194671014197,0.577,EA,,,,,,,,,,,,,,,,,6,28.650,16.400,16.400,20.330,30194671014198,4.459,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
880375,20091107,880375,Type D Aluminum Face C8723 Mailbox Lock NICKEL Finish,0000006994,PRIME LINE PRODUCTS-CAT SKUS ONLY,10306008,Hardware,Mailboxes & Accessories,EA,1,1,1,1,HAWA,ZNOR,EA,EA,0.750,2.000,2.250,0.1,049793389237,0.002,1,1,0.750,2.000,2.250,0.100,049793389237,0.002,EA,10,1.500,6.000,6.000,1.170,20049793389231,0.031,BAG,,,,,,,,,200,16.500,12.500,7.500,24.055,30049793389238,0.895,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
461650,20091107,461650,"Replacement For Gerber Shower Sleeve Chrome Finish 1-1/8"" Diameter",0000040222,DANCO CHINA,24556003,Faucets/Showerheads,Shower & Tub Repair Parts,EA,1,1,1,1,HAWA,ZNOR,EA,EA,6.150,1.550,1.600,0.139,037155675395,0.009,1,1,6.150,1.550,1.600,0.139,037155675395,0.009,EA,,,,,,,,,,,,,,,,,100,11.811,9.843,8.327,15.057,50037155675390,0.560,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
361906,20241212,GLZS5BA3010,"Goodman 16 Seer2 HP R32, 2.5 Ton",0000040431,GOODMAN,06404013,HVAC,Condensing Units,EA,1,1,1,1,HAWA,ZNOR,EA,EA,37.000,37.000,42.000,229,663051737655,33.274,1,1,37.000,37.000,42.000,229.000,663051737655,33.274,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
129768,20091107,06320,Keeper Stretch Cord Assortment Package Of 20,0000023453,HAMPTON PRODUCTS INTERNATIONAL,10303501,Hardware,Door & Wall Protection,EA,1,1,1,1,HAWA,ZNOR,PKG,PKG,3.650,3.700,7.500,2.055,051643063204,0.059,20,1,0.000,0.000,0.000,0.000,,0.000,EA,1,3.650,3.700,7.500,2.055,051643063204,0.059,PKG,,,,,,,,,12,15.600,12.000,7.800,25.545,051643307124,0.845,CS,288,48.000,40.000,44.000,636.000,,48.889,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
285785,20100507,RGAS200DMWW,"Hotpoint 20"" Front-Control Free-Standing Gas Range With Sealed Burners",0000014624,GE DISTRIBUTION FINANCE,05350925,Appliance,Ovens,EA,1,1,1,1,HAWA,ZNOR,EA,EA,29.000,22.000,42.800,126,10077578054800,15.802,1,1,29.000,22.000,42.800,126.000,10077578054800,15.802,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
131891,20181102,05271,"Radisson® Hotel Group Medium Pillow, Standard 20x26"", Case Of 12",0000044296,KEECO LLC,19860406,Textiles,Pillows And Protectors,EA,1,12,12,1,HAWA,ZNOR,CS,CS,23.437,15.750,38.000,24.83,025521052710,8.118,12,1,28.000,15.000,2.100,1.750,,0.510,EA,,,,,,,,,,,,,,,,,1,23.437,15.750,38.000,24.830,025521052710,8.118,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
111971,20091107,SS 30020,"Corona 48"" Round Point Hollow-Back Shovel-Fiberglass Handle",0000030107,CORONA CLIPPER INC,03110302,Grounds,Lawn & Garden,EA,1,1,1,1,HAWA,ZNOR,EA,EA,58.937,9.000,4.000,5,038313300203,1.228,1,1,58.937,9.000,4.000,5.000,038313300203,1.228,EA,,,,,,,,,,,,,,,,,3,61.500,10.750,6.000,15.000,20038313300207,2.296,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
133553,20140124,18286,"DAP 10.1 Oz Dynaflex 230 Premium Latex Sealant, Gray",0000011828,DAP PRODUCTS INC.,01101508,Paint & Sundries,Caulking,EA,1,1,1,1,HAWA,ZNOR,EA,EA,1.900,1.900,11.200,1.03,070798183018,0.023,1,1,1.900,1.900,11.200,1.030,070798183018,0.023,EA,,,,,,,,,,,,,,,,,12,6.000,8.500,12.000,12.880,070798182875,0.354,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
184888,20210416,765904,Spartan Sparclean Sure Step 1 Gallon Clean Scent Enzyme Floor Cleaner Case Of 4,2000500456,"SPARTAN CHEMICAL COMPANY, INC",02150705,Janitorial/Cleaning,Cleaning Chemicals,CS,1,1,1,1,HAWA,ZNOR,CS,CS,12.850,12.750,12.600,9.43,10753727261373,1.195,4,,,,,,,,,,,,,,,,,,,,,,,,,1,12.850,12.750,12.600,9.430,10753727261373,1.195,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
356107,20240826,XC436E2S11,Johnson Controls 14.3 Seer2 Single Stage 3 Ton Ac 454b,0000017364,YORK UPG - JOHNSON CONTROLS,06404018,HVAC,Condensing Units,EA,1,1,1,1,HAWA,ZNOR,EA,EA,31.250,35.250,33.250,185,194720404047,21.196,1,1,31.250,35.250,33.250,185.000,194720404047,21.196,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
287496,20230613,KEN-DISH-300ML,Hotel Emporium Kenneth Cole 10 Fl Oz/300ml Lemon Dish Soap Case Of 40,2000500945,HOTEL EMPORIUM INC SHANTOU 2,14840103,Hospitality Supply,Logo Personal Care Amenities,CS,1,1,1,1,HAWA,ZNOR,CS,CS,23.050,14.150,8.200,34,810053622469,1.548,40,,,,,,,,,,,,,,,,,,,,,,,,,1,23.050,14.150,8.200,34.000,810053622469,1.548,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
622761,20180117,01371800,"Best Western Comfortwill Solid Flat Sheet,king, 108x120"", White, Case Of 24",2000500428,"STANDARD  TEXTILE CO., INC",19860104,Textiles,Sheets,CS,1,1,1,1,HAWA,ZNOR,CS,CS,21.350,17.200,14.650,60.04,634916487534,3.113,24,,,,,,,,,,,,,,,,,,,,,,,,,1,21.350,17.200,14.650,60.040,634916487534,3.113,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
836664,20170615,9055750PC,"Nibco® Press-Connect Copper Pipe 90° Elbow - 1 X 1"" Press X Press",0000011851,NIBCO INC,26155200,Kitchen & Bath,"Pipe, Tubing & Fittings",EA,1,1,1,1,HAWA,ZNOR,EA,EA,4.950,2.800,1.900,0.33,039923307958,0.015,1,1,4.950,2.800,1.900,0.330,039923307958,0.015,EA,,,,,,,,,,,,,,,,,5,7.350,4.900,6.300,1.860,40039923307956,0.131,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
209358,20220203,0H21460000,"Wooster PRO 1"" Thin Angle, 1-1/2"" Angle, 2"" Flat Nylon/poly, Package Of 3",0000020998,WOOSTER BRUSH COMPANY,01100700,Paint & Sundries,Paint Application,EA,1,1,1,1,HAWA,ZNOR,PKG,PKG,0.750,6.130,13.750,0.59,071497184214,0.037,3,1,0.000,0.000,0.000,0.000,,0.000,EA,1,0.750,6.130,13.750,0.590,071497184214,0.037,PKG,,,,,,,,,12,14.250,11.000,6.875,7.810,10071497184211,0.624,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
355559,20240821,701015,Spartan Clothesline Fresh Xtreme Detergent 10 15 Gal Drum,2000500456,"SPARTAN CHEMICAL COMPANY, INC",02001401,Janitorial/Cleaning,Dillution Systems,EA,1,1,1,1,HAWA,ZNOR,EA,EA,15.000,15.000,26.500,148.059,753727051021,3.451,1,1,15.000,15.000,26.500,148.059,753727051021,3.451,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
364240,20250113,S4834C-W,"Seasons 48""x34"" Shower Base With Center Drain White",0000024799,FOREMOST GROUP INC. FIXTURES (IMPT),26704506,Kitchen & Bath,"Shower Doors, Tubs &Enclosures",EA,1,1,1,1,HAWA,ZNOR,EA,EA,37.910,39.880,4.920,43.34,194671060033,4.305,1,1,37.910,39.880,4.920,43.340,194671060033,4.305,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
98802,20091107,1008,Zinsser 13 Oz Bin Shellac-Based Primer Sealer - White,0000011491,RUST-OLEUM,01101301,Paint & Sundries,Primers,EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.600,2.600,7.800,1.05,047719010081,0.031,1,1,2.600,2.600,7.800,1.050,047719010081,0.031,EA,,,,,,,,,,,,,,,,,6,8.375,5.688,8.375,6.890,30047719010082,0.231,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
478901,20110830,1222HD,Moen Brass Posi-Temp Cartridge,0000006610,MOEN INC. NO BATH HARDWARE,24556000,Faucets/Showerheads,Shower & Tub Repair Parts,EA,1,1,1,1,HAWA,ZNOR,EA,EA,6.500,2.250,1.500,0.365,026508207604,0.013,1,1,6.500,2.250,1.500,0.365,026508207604,0.013,EA,,,,,,,,,,,,,,,,,3,8.700,5.500,3.400,1.160,30026508207605,0.094,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
569284,20091107,569284,"Maintenance Warehouse® Universal Toilet Wax Ring, Brass Bolts, Plastic Washers",0000041781,AZTEC PLUMBING SA DE C.V.,26554008,Kitchen & Bath,Toilet & Tank Repair,CS,24,1,1,24,HAWA,ZNOR,EA,EA,6.050,6.050,2.150,0.51,194671019758,0.046,1,1,6.050,6.050,2.150,0.510,194671019758,0.046,EA,,,,,,,,,,,,,,,,,24,12.510,12.280,12.200,13.300,30194671019759,1.085,CS,2016,50.000,38.000,90.150,1156.560,,99.124,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
532921,20091107,N2945CH,Niagara® Earth Spa 3 Sprays 1.5 GPM Handheld Showerhead In Chrome,0000042358,"AM CONSERVATION GROUP, INC.",24302700,Faucets/Showerheads,Showerheads & Accessories,EA,1,1,1,1,HAWA,ZNOR,EA,EA,11.350,8.350,3.700,1.23,732291001229,0.203,1,1,11.350,8.350,3.700,1.230,732291001229,0.203,EA,,,,,,,,,,,,,,,,,12,14.400,12.000,9.950,15.280,10732291001226,0.995,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
347793,20240521,MSBF18WHIM,Seasons 18.7 Cu.ft. Bottom Freezer Top Refrigerator White With Ice Maker,2000500843,MIDEA AMERICA CORP - LAEM CHABANG,05351333,Appliance,Refrigerators,EA,1,1,1,1,HAWA,ZNOR,EA,EA,32.680,30.710,69.880,205,194671051918,40.586,1,1,32.680,30.710,69.880,205.000,194671051918,40.586,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
227000,20220902,T3S30BXCD6,"Shield Security Round Passage Knb 2-3/8""-2-3/4"" Grade 3 Stn Chrome, Package Of 6",2000500765,TAIWAN FU HSING INDUSTRIAL CO LTD,10702011,Hardware,Residential Locksets,PKG,1,1,1,1,HAWA,ZNOR,PKG,PKG,10.430,6.180,7.910,5.61,194671043326,0.295,6,,,,,,,,,1,10.430,6.180,7.910,5.610,194671043326,0.295,PKG,,,,,,,,,4,21.770,13.390,9.170,24.270,30194671043327,1.547,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
799252,20140530,GFF-1008,Maintenance Warehouse® Flexible Pipe Cap 1-1/2,0000040062,"GLOBAL D.E.S. GROUP, LTD",26155200,Kitchen & Bath,"Pipe, Tubing & Fittings",EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.500,2.500,1.500,0.15,752340115400,0.005,1,1,2.500,2.500,1.500,0.150,752340115400,0.005,EA,,,,,,,,,,,,,,,,,100,11.820,10.240,8.270,17.637,752340059285,0.579,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
223476,20221205,HEH094J35AXXX,"Amana® 9,000 BTU 265v 20 Amp Heat Pump High Efficiency Ptac Thermostat Required",0000015735,AMANA COMPANY L.P.,06407527,HVAC,PTAC & Ductless (Mini Splits),EA,1,1,1,1,HAWA,ZNOR,EA,EA,26.500,47.000,20.500,120,663051671638,14.776,1,1,26.500,47.000,20.500,120.000,663051671638,14.776,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
136472,20170913,HPL52K,"Ryobi® 6 Amp 3-1/4"" Corded Hand Planer",0000021024,ONE WORLD TECH - DOMESTIC,04604508,Tools,Power Tools,EA,1,1,1,1,HAWA,ZNOR,EA,EA,14.500,7.800,7.600,7.91,033287164509,0.497,1,1,14.500,7.800,7.600,7.910,033287164509,0.497,EA,,,,,,,,,,,,,,,,,3,24.300,15.300,8.600,25.150,10033287164506,1.850,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
335056,20091107,1001-WH,Maintenance Warehouse® 15 Amp Single Pole Switch Quickwired Package Of 10,2000503078,"SHANGHAI ELE TRADING CO, LTD",07452509,Electrical,Wiring Devices,PKG,1,1,1,1,HAWA,ZNOR,PKG,PKG,7.450,4.500,3.150,1.086,194671003887,0.061,10,,,,,,,,,1,7.450,4.500,3.150,1.086,194671003887,0.061,PKG,,,,,,,,,20,16.400,15.850,10.100,23.303,30194671003888,1.519,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
837440,20170831,S9510SMP,"Pyramex® Trulock™ Safety Eyewear, Clear Lens, Assorted Temple Colors, Case Of 12",0000042737,PYRAMEX SAFETY PRODUCTS,28422008,Safety Products,Eye Protection,CS,1,1,1,1,HAWA,ZNOR,CS,CS,14.650,6.750,3.050,0.85,18119070277379,0.175,12,,,,,,,,,,,,,,,,,,,,,,,,,1,14.650,6.750,3.050,0.850,18119070277379,0.175,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
167761,20210309,26011600375,"Hollander Avendra Down Alternative Comforter Sewn Through Box, Queen, Case Of 2",0000044296,KEECO LLC,19860306,Textiles,Blankets,EA,1,2,2,1,HAWA,ZNOR,CS,CS,21.050,17.650,27.300,14.1,025521615953,5.870,2,1,0.000,0.000,0.000,0.000,,0.000,EA,,,,,,,,,,,,,,,,,1,21.050,17.650,27.300,14.100,025521615953,5.870,CS,18,48.000,42.000,82.000,284.840,,95.667,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
799269,20140530,GFF-1025,Maintenance Warehouse® Flexible Pipe Coupling To Tubular Pipe Connection 1.5x1.5,0000040062,"GLOBAL D.E.S. GROUP, LTD",26155200,Kitchen & Bath,"Pipe, Tubing & Fittings",EA,1,1,1,1,HAWA,ZNOR,EA,EA,2.600,2.950,2.450,0.32,752340115578,0.011,1,1,2.600,2.950,2.450,0.320,752340115578,0.011,EA,,,,,,,,,,,,,,,,,100,13.400,13.400,9.460,34.390,752340059452,0.983,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
885279,20091107,1796,Kidde Security 60-Space Pushbutton Key Cabinet,0000011021,KIDDE,10303012,Hardware,Door Security Hardware,EA,1,1,1,1,HALB,ZNOR,EA,EA,20.600,13.900,5.000,14.8,090928017969,0.829,1,1,20.600,13.900,5.000,14.800,090928017969,0.829,EA,,,,,,,,,,,,,,,,,2,20.500,10.250,14.250,30.400,10090928017966,1.733,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
149845,20091107,SF3910,Supco Refrigeration Core Removal Tool,0000011482,"SEALED UNIT PARTS, CO., INC.",06406508,HVAC,Tools & Supplies,EA,1,1,1,1,HAWA,ZNOR,EA,EA,7.000,2.900,1.900,0.48,687152027095,0.022,1,1,7.000,2.900,1.900,0.480,687152027095,0.022,EA,,,,,,,,,,,,,,,,,50,16.000,13.000,10.000,25.400,30687152027096,1.204,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
908636,20091107,7920-00-141-5450,Skilcraft® Curved Bowl Brush White Bristles,0000017257,ALPHAPOINTE,13908100,Ability One,Brooms & Brushes,EA,1,1,1,1,HAWA,ZNOR,EA,EA,19.450,4.850,4.550,0.42,640624508539,0.248,1,1,19.450,4.850,4.550,0.420,640624508539,0.248,EA,,,,,,,,,,,,,,,,,12,21.500,14.000,6.000,5.750,12640624508534,1.045,CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
